,0
51863,76337365
51864,269106957
51865,276291557
51866,134723652
51867,118201832
51868,255047460
51869,82133940
51870,101716836
51871,256032427
51872,252380041
51873,286412781
51874,433446925
51875,136666968
51876,420552271
51877,429825979
51878,319807765
51879,644552252
51880,612698882
51881,612698882
51882,629934741
51883,449722435
51884,436898866
51885,419571925
51886,126815524
51887,382804760
51888,318626626
51889,644552252
51890,504206793
51891,3328538708
51892,1682564995
51893,42540243
51894,288534513
51895,378657869
51896,343393548
51897,336963579
51898,563820978
51899,498364545
51900,340830247
51901,257983137
51902,111089166
51903,100876441
51904,356135972
51905,504246035
51906,504246035
51907,342136449
51908,1660263
51909,20840916
51910,119912508
51911,107029178
51912,45923681
51913,19621684
51914,77982054
51915,19621684
51916,58454383
51917,47437415
51918,16657304
51919,13859281
51920,40222969
51921,438526920
51922,39022921
51923,97985576
51924,45818549
51925,260406549
51926,456360548
51927,1314727140
51928,1816929550
51929,632631349
51930,45818549
51931,1294327644
51932,1386455208
51933,1721606265
51934,632631349
51935,587772142
51936,610336381
51937,106945029
51938,291082700
51939,551956411
51940,1716025775
51941,1535724738
51942,3235249551
51943,1431495285
51944,401228720
51945,1789850508
51946,3881527355
51947,3302023877
51948,422609991
51949,1306793629
51950,1687516499
51951,1502850376
51952,281035827
51953,407151539
51954,289660057
51955,1351966281
51956,124199766
51957,77631613
51958,308096363
51959,612264467
51960,28789950
51961,1523453992
51962,330492462
51963,335006571
51964,1333554155
51965,1493883031
51966,331248451
51967,1701327782
51968,124199766
51969,356708744
51970,61113042
51971,58875717
51972,62654584
51973,488235947
51974,365637941
51975,47082841
51976,256595342
51977,42158735
51978,54719119
51979,417093442
51980,281596705
51981,338299931
51982,385029417
51983,122762186
51984,17365077
51985,3202844
51986,58725907
51987,46357447
51988,46109263
51989,15942870
51990,49244253
51991,41894097
51992,62638122
51993,56011501
51994,1331267908
51995,1286123432
51996,367282154
51997,41332728
51998,397643611
51999,287928
52000,98176811
52001,88252167
52002,408936310
52003,249582537
52004,1440927799
52005,7088285
52006,32993888
52007,432478110
52008,49221409
52009,374257470
52010,380568476
52011,402298165
52012,376747898
52013,337190224
52014,1305192726
52015,272482578
52016,120187325
52017,573632967
52018,59984819
52019,299277203
52020,46665992
52021,427232736
52022,337190224
52023,3281474961
52024,119540787
52025,374605374
52026,337190224
52027,1559477806
52028,558144505
52029,394602555
52030,540169690
52031,318074720
52032,112657811
52033,1428841861
52034,1792698537
52035,1416431538
52036,1626594586
52037,1637556736
52038,510153060
52039,1641430467
52040,1790960420
52041,1784800021
52042,120716732
52043,96338423
52044,403936156
52045,95343391
52046,279773930
52047,480535167
52048,254950046
52049,1328873187
52050,514674645
52051,301606664
52052,1435158740
52053,1338545665
52054,1362271231
52055,377608505
52056,411634522
52057,2038572285
52058,1360962967
52059,2126548670
52060,1894193533
52061,1460492665
52062,361144783
52063,1660543452
52064,1307216130
52065,1552450064
52066,380426239
52067,2061877020
52068,3259339269
52069,435730394
52070,469653584
52071,1979032444
52072,35956088
52073,68689332
52074,6927116
52075,2942832
52076,55227945
52077,31390164
52078,43044550
52079,77494883
52080,18882812
52081,51192745
52082,301253345
52083,61377225
52084,51203333
52085,29429957
52086,669312
52087,80457679
52088,76039855
52089,77450789
52090,111897223
52091,415801687
52092,68764695
52093,301511274
52094,566051921
52095,121648016
52096,1357778171
52097,273559428
52098,1867936859
52099,2137559147
52100,1829442338
52101,582697356
52102,1503167996
52103,1474253318
52104,378249497
52105,2137708901
52106,613042220
52107,1564819389
52108,289477161
52109,3242730061
52110,413126893
52111,1743481016
52112,3233229610
52113,71320118
52114,12619666
52115,256473591
52116,73237153
52117,452019389
52118,283471469
52119,254196208
52120,250022874
52121,1365106933
52122,317834853
52123,1441590653
52124,434874516
52125,545178821
52126,1347979330
52127,124895404
52128,1421997633
52129,338251625
52130,364886179
52131,1479556415
52132,1444301282
52133,554243049
52134,258239150
52135,510175189
52136,551437191
52137,441667422
52138,108561205
52139,49547378
52140,266032744
52141,544794853
52142,339774923
52143,1293479446
52144,481336063
52145,475694576
52146,1309197532
52147,1309197532
52148,1312521857
52149,555320705
52150,60295579
52151,315373048
52152,415197486
52153,477958541
52154,46396013
52155,276968863
52156,276968863
52157,276968863
52158,1327046461
52159,1389028166
52160,276968863
52161,278769816
52162,588203302
52163,440989342
52164,512689239
52165,122587645
52166,1352968212
52167,93661719
52168,93661719
52169,276968863
52170,331284561
52171,109184607
52172,113260179
52173,78323881
52174,80694682
52175,93763668
52176,106947256
52177,284168378
52178,356745243
52179,61136619
52180,44822875
52181,131676306
52182,9096411
52183,31099221
52184,34747329
52185,552370499
52186,286652499
52187,1219489
52188,7415999
52189,6713971
52190,116009229
52191,320018241
52192,42553381
52193,85197643
52194,319685723
52195,393280010
52196,308448417
52197,510367204
52198,5933678
52199,33515912
52200,119409615
52201,40932836
52202,318838853
52203,399774436
52204,584701927
52205,283458311
52206,297672636
52207,284996217
52208,277385373
52209,300966287
52210,1533142356
52211,1604553056
52212,300492030
52213,584701927
52214,351579661
52215,60099436
52216,28637997
52217,70166234
52218,45571885
52219,37433584
52220,12140974
52221,33392468
52222,15584814
52223,119161407
52224,90967181
52225,95577027
52226,492790892
52227,51927803
52228,598263782
52229,77959424
52230,34892557
52231,278208560
52232,107125380
52233,1391140523
52234,278365055
52235,328043096
52236,108636662
52237,278126714
52238,1318450526
52239,431732797
52240,1318450526
52241,583921921
52242,391332705
52243,577564337
52244,391332705
52245,1887535455
52246,486846704
52247,1559656609
52248,3269359851
52249,1838655270
52250,1468910268
52251,2118820
52252,284443025
52253,50621865
52254,93474640
52255,278820933
52256,51120952
52257,71227376
52258,45337666
52259,51120952
52260,51120952
52261,103555540
52262,51120952
52263,290668073
52264,120788808
52265,110383357
52266,1772349736
52267,1772349736
52268,1551277539
52269,1772349736
52270,1375861424
52271,1751669801
52272,439629476
52273,609074678
52274,280213750
52275,1577917706
52276,246603394
52277,123187939
52278,567147383
52279,1609280585
52280,86408837
52281,323791441
52282,392327112
52283,1603632142
52284,1301895043
52285,1304434353
52286,9104258
52287,70170478
52288,1341848763
52289,308435181
52290,305042190
52291,399285442
52292,442913719
52293,621773934
52294,338399643
52295,294629518
52296,57351479
52297,70586394
52298,83533911
52299,101280283
52300,2045352638
52301,2136530256
52302,2129725667
52303,104787496
52304,134548565
52305,3273297158
52306,2129725667
52307,291509370
52308,1833236490
52309,642455533
52310,250882691
52311,365821453
52312,131686330
52313,70250791
52314,133704164
52315,59824756
52316,82290568
52317,45412070
52318,373461471
52319,31199688
52320,299410956
52321,248421089
52322,395934835
52323,322602544
52324,366125201
52325,258053134
52326,542777644
52327,5798120
52328,118014621
52329,318225050
52330,562952824
52331,136432042
52332,131650694
52333,1351626021
52334,126984757
52335,560319955
52336,644206639
52337,1299408621
52338,476785085
52339,564863673
52340,280656282
52341,557096632
52342,59846899
52343,328339855
52344,288055595
52345,306462213
52346,255209982
52347,412978628
52348,277721202
52349,93828076
52350,438536029
52351,52681176
52352,6451382
52353,135482323
52354,332222599
52355,319161911
52356,513445063
52357,316639005
52358,482941592
52359,1947064818
52360,57257014
52361,30937481
52362,1281375
52363,117704105
52364,432738240
52365,383099680
52366,442917173
52367,123136219
52368,1499352441
52369,1441378197
52370,1453212118
52371,1675112840
52372,467754538
52373,377941392
52374,531299209
52375,593056651
52376,421706986
52377,1754300090
52378,1329203157
52379,1800239762
52380,1709164317
52381,1462633877
52382,277818798
52383,1681664188
52384,451436646
52385,550294999
52386,255746370
52387,567344880
52388,302227129
52389,372289611
52390,264720474
52391,332114522
52392,265244227
52393,92073447
52394,395600785
52395,644502330
52396,255746370
52397,102483886
52398,55486107
52399,423176247
52400,77757748
52401,285166713
52402,66215502
52403,382047033
52404,513141976
52405,54230071
52406,93272790
52407,50656144
52408,76870791
52409,376814882
52410,468859036
52411,53741235
52412,270602046
52413,285166713
52414,10789310
52415,60388859
52416,98364655
52417,512405
52418,512405
52419,67603253
52420,72283315
52421,57147014
52422,17680074
52423,38696711
52424,93217919
52425,52597607
52426,57786718
52427,324614391
52428,1341196
52429,137447944
52430,1553062696
52431,1547950614
52432,42158735
52433,296952683
52434,584858550
52435,299647930
52436,255457508
52437,377620238
52438,255064113
52439,1320481233
52440,305933518
52441,467759242
52442,91475367
52443,271747404
52444,28446374
52445,3237435846
52446,92105464
52447,367675255
52448,1486851534
52449,550797916
52450,1772724912
52451,1899656613
52452,618310035
52453,408589370
52454,1505413332
52455,353968049
52456,331030450
52457,92105464
52458,1799179152
52459,124047862
52460,545432821
52461,61065858
52462,269597
52463,1901673
52464,20152751
52465,45448093
52466,38912377
52467,693460
52468,129345767
52469,471939089
52470,471939089
52471,129345767
52472,1519303477
52473,306998683
52474,295298198
52475,481759785
52476,378626455
52477,421803328
52478,255981317
52479,387394582
52480,419845154
52481,296705066
52482,442740081
52483,125028080
52484,291078389
52485,333191867
52486,370009444
52487,315993668
52488,258231740
52489,122576604
52490,367512581
52491,589748949
52492,556403544
52493,399500721
52494,338119961
52495,17991370
52496,35013306
52497,3543143
52498,50478664
52499,77651570
52500,13901735
52501,3679235
52502,34532384
52503,37697333
52504,38409279
52505,112019268
52506,34361580
52507,59124115
52508,81323385
52509,7370614
52510,64082621
52511,1656592430
52512,370687026
52513,339535834
52514,515184979
52515,325401206
52516,261833311
52517,472131821
52518,305290337
52519,388350917
52520,502792140
52521,1296377476
52522,401856739
52523,40071667
52524,1330318205
52525,471882128
52526,412586998
52527,308567018
52528,37630943
52529,38508845
52530,55272180
52531,50893212
52532,3729878
52533,70639050
52534,29764816
52535,35627835
52536,44115186
52537,70639050
52538,646460218
52539,45800379
52540,406717750
52541,1291632287
52542,557794765
52543,17394399
52544,14195809
52545,261270095
52546,42234417
52547,47648827
52548,38655472
52549,6020687
52550,41500008
52551,80049138
52552,567433987
52553,49576903
52554,72713855
52555,5184736
52556,31795411
52557,42454789
52558,19910126
52559,46780674
52560,37859976
52561,32830315
52562,49785195
52563,39955928
52564,44802760
52565,56232673
52566,31956994
52567,55513824
52568,42264699
52569,1658940
52570,453491930
52571,74173488
52572,61787208
52573,36121554
52574,39759570
52575,63107352
52576,62373971
52577,14104755
52578,19057888
52579,8790883
52580,30303105
52581,66970278
52582,53233146
52583,432103192
52584,1521865956
52585,565222008
52586,616351197
52587,376296031
52588,1305102622
52589,85336914
52590,1346472928
52591,1407684571
52592,489988134
52593,1981665926
52594,1734477595
52595,1502263983
52596,449748036
52597,505368391
52598,1681434252
52599,1646997577
52600,482843301
52601,1637513688
52602,482843301
52603,535896928
52604,3266510103
52605,1812132890
52606,2076598453
52607,1435382218
52608,1965704040
52609,1636928098
52610,1636928098
52611,2132936288
52612,611703113
52613,30698000
52614,269306929
52615,83684314
52616,292828506
52617,55340752
52618,345045400
52619,309036722
52620,59242002
52621,408401593
52622,363769634
52623,1518416975
52624,326239149
52625,322231423
52626,428494765
52627,121472740
52628,70332665
52629,91842138
52630,90455035
52631,53569316
52632,352358400
52633,49089515
52634,85258158
52635,72649680
52636,54290461
52637,100797677
52638,88566556
52639,104650126
52640,73405500
52641,108499768
52642,61348543
52643,35664906
52644,53397795
52645,20003432
52646,424070425
52647,62029297
52648,66218295
52649,246617910
52650,267967028
52651,96218369
52652,9354131
52653,53569316
52654,89871300
52655,132764303
52656,90455035
52657,97487922
52658,106539219
52659,65582775
52660,15545341
52661,46635478
52662,109187982
52663,615358813
52664,53569316
52665,80799498
52666,106708776
52667,45705286
52668,120351944
52669,118845456
52670,246494348
52671,90455035
52672,65644280
52673,53569316
52674,615358813
52675,103030483
52676,369975494
52677,538313352
52678,294141376
52679,572237329
52680,302836785
52681,318990679
52682,1410548011
52683,1773666307
52684,581002623
52685,1401085824
52686,136604128
52687,1482710074
52688,1481992830
52689,1473535678
52690,91886003
52691,509947594
52692,1527615767
52693,88100490
52694,62115747
52695,112560078
52696,280626426
52697,318993513
52698,83433526
52699,273325465
52700,64204112
52701,85327625
52702,73188699
52703,57319533
52704,595419243
52705,70239519
52706,30473890
52707,121391013
52708,98430308
52709,136813420
52710,54541050
52711,124831829
52712,88052718
52713,329342240
52714,125459468
52715,104650126
52716,53569316
52717,65585905
52718,34617282
52719,371069215
52720,93404205
52721,280972904
52722,281806270
52723,128934155
52724,81605445
52725,90365528
52726,107596394
52727,89835615
52728,137583700
52729,121184600
52730,86757656
52731,290956367
52732,9507719
52733,89835615
52734,541278071
52735,129792328
52736,117093196
52737,125013675
52738,61737513
52739,133226587
52740,54290461
52741,127723661
52742,88294847
52743,45705286
52744,71272782
52745,472759008
52746,280926052
52747,86757656
52748,129606834
52749,61409952
52750,113335680
52751,65235305
52752,85209533
52753,38991741
52754,391928052
52755,290416276
52756,255447615
52757,261963419
52758,406595699
52759,114553625
52760,113457432
52761,57129870
52762,19802536
52763,61339717
52764,248129679
52765,46431259
52766,82881582
52767,15926489
52768,87167261
52769,73438811
52770,53046957
52771,18430245
52772,300912179
52773,77801291
52774,15177046
52775,1289498941
52776,333075644
52777,428648407
52778,283216256
52779,1053518
52780,136720598
52781,434625037
52782,290015128
52783,308431322
52784,263642633
52785,1296639973
52786,366063257
52787,277987275
52788,330846569
52789,548246060
52790,429059579
52791,30960391
52792,88100490
52793,66534712
52794,125575000
52795,123512139
52796,113947469
52797,53569316
52798,337745227
52799,102897719
52800,66351442
52801,527797034
52802,363386881
52803,280753911
52804,407224995
52805,348566060
52806,45396873
52807,44439249
52808,55513824
52809,44115186
52810,275506728
52811,50893212
52812,77556785
52813,44115186
52814,55513824
52815,70742498
52816,33771192
52817,104277543
52818,57140765
52819,57659526
52820,104277543
52821,41142903
52822,1772815
52823,70338182
52824,54207955
52825,31199688
52826,55304419
52827,62264854
52828,247209649
52829,88823665
52830,78505452
52831,1686487832
52832,298194892
52833,307168725
52834,38773634
52835,90608090
52836,29520606
52837,88760356
52838,47389757
52839,62950210
52840,263368011
52841,51904173
52842,55049324
52843,15955703
52844,564776465
52845,46575528
52846,440553410
52847,90830369
52848,394039831
52849,320008284
52850,106852158
52851,103109638
52852,402020
52853,8009477
52854,60823735
52855,267289751
52856,38141005
52857,62950210
52858,356154722
52859,2936460
52860,46575528
52861,517964807
52862,436487347
52863,494363046
52864,66369446
52865,62950210
52866,47255294
52867,41864484
52868,82802107
52869,88260631
52870,2851755
52871,44731922
52872,53267950
52873,38141005
52874,65477587
52875,81322075
52876,98752754
52877,299417892
52878,1534646505
52879,122225102
52880,7131584
52881,39940788
52882,343664808
52883,99590469
52884,44409411
52885,320008284
52886,55904331
52887,68857081
52888,109493011
52889,58902244
52890,66369446
52891,131411123
52892,67516216
52893,62950210
52894,52280033
52895,92057043
52896,56370092
52897,137239367
52898,3364647
52899,50378863
52900,45992402
52901,280189790
52902,261922048
52903,89357440
52904,133919173
52905,28279449
52906,112408282
52907,35675977
52908,40905697
52909,5937325
52910,43863106
52911,587508
52912,41025054
52913,12543358
52914,9179326
52915,78714096
52916,108586957
52917,37082633
52918,60011912
52919,91206892
52920,91064213
52921,33250337
52922,83952277
52923,32314204
52924,112874829
52925,41808716
52926,34699412
52927,16464327
52928,314470037
52929,106877855
52930,298759425
52931,76176981
52932,19015900
52933,7102979
52934,346610615
52935,258950722
52936,476647301
52937,114592557
52938,1536262995
52939,489564804
52940,287917064
52941,1357097004
52942,118959862
52943,343519579
52944,537969282
52945,447429253
52946,360467717
52947,36446884
52948,412869255
52949,447429253
52950,275613449
52951,579036659
52952,1945518313
52953,1307279350
52954,561318796
52955,53305911
52956,336232421
52957,82754261
52958,49342951
52959,97263291
52960,419099236
52961,6449015
52962,417749037
52963,544067490
52964,343351048
52965,551520178
52966,74205916
52967,118854188
52968,379443872
52969,80735158
52970,7278997
52971,15541247
52972,53838678
52973,32312301
52974,803007
52975,367103602
52976,556880677
52977,41869512
52978,35953215
52979,535252174
52980,36671390
52981,40527802
52982,36428255
52983,272224911
52984,371375367
52985,80641450
52986,577303923
52987,108935215
52988,545616863
52989,124498695
52990,435748170
52991,100696821
52992,288079648
52993,497380887
52994,337841015
52995,357343293
52996,283727919
52997,132751420
52998,333783205
52999,373651208
53000,19268781
53001,40996061
53002,36089726
53003,44739505
53004,32086117
53005,8959533
53006,3273090
53007,6777210
53008,41500008
53009,39690557
53010,41993983
53011,20432324
53012,12680023
53013,3238800
53014,7006943
53015,5166010
53016,112686138
53017,50099991
53018,6788401
53019,32399294
53020,253521505
53021,77181639
53022,55513824
53023,27896374
53024,383639673
53025,250389951
53026,83445278
53027,426806556
53028,132812159
53029,1417953677
53030,37969283
53031,262277778
53032,57234316
53033,416910678
53034,52742945
53035,47043489
53036,532524010
53037,321538164
53038,31225064
53039,468357185
53040,380970320
53041,373589171
53042,538314227
53043,575585227
53044,484700589
53045,268229451
53046,133154720
53047,88849678
53048,262143615
53049,6451382
53050,326325320
53051,98136096
53052,129901701
53053,563480204
53054,395985347
53055,1600535632
53056,325814514
53057,326302786
53058,82133940
53059,31199688
53060,134554772
53061,294899008
53062,262483629
53063,340943682
53064,296419254
53065,411980144
53066,365519132
53067,93666209
53068,65495087
53069,88886677
53070,428771345
53071,287189442
53072,47564399
53073,265901862
53074,134991328
53075,85221870
53076,85221870
53077,1381128850
53078,85221870
53079,436067725
53080,494869347
53081,501841441
53082,490315189
53083,322926207
53084,388703650
53085,1289940902
53086,402829445
53087,260028668
53088,360621453
53089,342140219
53090,278977803
53091,473951605
53092,88437731
53093,340121000
53094,278347818
53095,295770440
53096,260821028
53097,272059492
53098,290155048
53099,261912989
53100,281425955
53101,289032156
53102,260821028
53103,487429355
53104,357974165
53105,583964862
53106,447133414
53107,447009558
53108,126676138
53109,296545459
53110,397015081
53111,257287878
53112,455244381
53113,443918159
53114,281425955
53115,410308021
53116,260821028
53117,286793270
53118,487429355
53119,283195883
53120,39121052
53121,30700002
53122,39263639
53123,45423000
53124,17728520
53125,51658170
53126,284043954
53127,9531474
53128,421313
53129,37859976
53130,1331695916
53131,70067703
53132,483931453
53133,444915588
53134,80647502
53135,364157485
53136,69479330
53137,305868646
53138,79663865
53139,248914360
53140,512900319
53141,312831687
53142,512900319
53143,634064859
53144,84710609
53145,35599142
53146,301939858
53147,487429355
53148,1531387425
53149,63277604
53150,278977803
53151,113528157
53152,251071913
53153,314095769
53154,94181429
53155,311525692
53156,338274371
53157,292575504
53158,375608732
53159,64381506
53160,16873023
53161,28545725
53162,1330350436
53163,420204966
53164,327711833
53165,88437731
53166,248561496
53167,396237050
53168,127343040
53169,330538862
53170,487429355
53171,581740948
53172,297966473
53173,396237050
53174,508714895
53175,63118477
53176,327483728
53177,278977803
53178,76611488
53179,281492292
53180,132679808
53181,392088881
53182,386287716
53183,134554772
53184,336706793
53185,69397777
53186,78815356
53187,377068028
53188,127705804
53189,304335073
53190,406152384
53191,33876991
53192,103976213
53193,294891366
53194,375166129
53195,64631536
53196,66812530
53197,41874894
53198,55659030
53199,88293675
53200,355738152
53201,45778503
53202,95665003
53203,10419976
53204,1796382493
53205,119612363
53206,498210030
53207,78895517
53208,89550202
53209,106494546
53210,123180981
53211,88951726
53212,2875681
53213,33344396
53214,509391256
53215,573212411
53216,248089540
53217,1739616062
53218,383933744
53219,298914468
53220,573212411
53221,382628591
53222,574092551
53223,1849700892
53224,1738209310
53225,3340464394
53226,574092551
53227,620532650
53228,1474278007
53229,3340464394
53230,1954932331
53231,1340440441
53232,1328084831
53233,539172176
53234,3232020684
53235,1544415590
53236,1838092250
53237,34572805
53238,337938455
53239,556780930
53240,250206788
53241,1489923632
53242,599246421
53243,448147755
53244,1380652862
53245,387591242
53246,267822420
53247,29686737
53248,448147755
53249,1607869651
53250,1521614580
53251,353912918
53252,441052044
53253,1595966604
53254,450637185
53255,80591779
53256,314029190
53257,1779332531
53258,1316406121
53259,3423183702
53260,434329253
53261,110837644
53262,1333041202
53263,1335194942
53264,1637409788
53265,1320554636
53266,618739130
53267,282732698
53268,254530866
53269,96827969
53270,1681791814
53271,16315358
53272,38685473
53273,30106056
53274,443413532
53275,3238068017
53276,1379443647
53277,354526342
53278,3248683870
53279,3248683870
53280,105637092
53281,364661585
53282,1945906899
53283,1387453483
53284,1484641389
53285,1387453483
53286,81405338
53287,373551108
53288,381773594
53289,487419423
53290,125762810
53291,1513964803
53292,1363642102
53293,1927687521
53294,1372062221
53295,1353077626
53296,550405927
53297,66658528
53298,384373317
53299,62830322
53300,471776903
53301,529974454
53302,351160548
53303,364951559
53304,624146893
53305,556580581
53306,435131965
53307,374841068
53308,574580192
53309,558909574
53310,429549968
53311,263547331
53312,52652430
53313,99381739
53314,18817854
53315,255191386
53316,3228245
53317,52652430
53318,62799299
53319,58440126
53320,2601139
53321,74034902
53322,294454514
53323,265743755
53324,116396283
53325,348543165
53326,56694023
53327,321713496
53328,30315800
53329,65737017
53330,69972759
53331,307379619
53332,542887482
53333,357422443
53334,566872206
53335,1652358422
53336,389129874
53337,1566751809
53338,1439086472
53339,634682042
53340,1427376762
53341,389129874
53342,258221129
53343,484490015
53344,57055987
53345,80744542
53346,413580720
53347,370259953
53348,471345546
53349,1417591212
53350,434901232
53351,58541288
53352,343284944
53353,297937227
53354,576197425
53355,1544099042
53356,593863077
53357,58176837
53358,85600276
53359,124685625
53360,34334310
53361,280330559
53362,53408023
53363,41035224
53364,54666567
53365,35550620
53366,68441646
53367,299626684
53368,43914306
53369,333342832
53370,83250939
53371,378533116
53372,317506564
53373,287962034
53374,337407987
53375,604155699
53376,506655486
53377,3230491013
53378,1887497359
53379,1501437085
53380,345645673
53381,1842980772
53382,410452533
53383,1801352709
53384,1971615879
53385,534848948
53386,390488731
53387,8829011
53388,37861344
53389,51171444
53390,90314410
53391,19291733
53392,44206713
53393,53533543
53394,36631554
53395,39339537
53396,15297877
53397,65431083
53398,32399294
53399,121870690
53400,313658155
53401,257865930
53402,3881831
53403,39303241
53404,32399294
53405,60849234
53406,39793456
53407,87418450
53408,1059798
53409,3654658
53410,33636062
53411,385831
53412,281505734
53413,33047314
53414,288359178
53415,38698849
53416,108920861
53417,29381978
53418,365124199
53419,45720554
53420,252442598
53421,1310967728
53422,46081081
53423,49433804
53424,395827003
53425,56833570
53426,1401638632
53427,334310034
53428,605756677
53429,334310034
53430,413294494
53431,1403159374
53432,12251540
53433,48867920
53434,39339550
53435,104366364
53436,84427193
53437,45637424
53438,36726438
53439,350672465
53440,65805101
53441,12647883
53442,35054624
53443,396556618
53444,41731841
53445,1673073225
53446,47215670
53447,468951241
53448,290362064
53449,314926398
53450,120552678
53451,41927468
53452,56998159
53453,51053368
53454,30220674
53455,33848944
53456,50879648
53457,39112907
53458,70365292
53459,82745869
53460,246286953
53461,268927040
53462,482786250
53463,413263552
53464,471662476
53465,437833865
53466,65806591
53467,91999387
53468,45517602
53469,41604066
53470,37186554
53471,1570148
53472,417498507
53473,353431722
53474,45933774
53475,360748335
53476,417498507
53477,412838881
53478,376557776
53479,322676247
53480,2025662020
53481,3980731737
53482,1690659309
53483,2021697291
53484,1434303235
53485,1774575044
53486,1400084032
53487,1318105468
53488,368175037
53489,131338266
53490,1401627907
53491,403355411
53492,295096636
53493,511213919
53494,1330147766
53495,1467420019
53496,1357095072
53497,288888473
53498,1696256268
53499,1387996039
53500,1573737766
53501,47621628
53502,18014336
53503,46961871
53504,12537588
53505,34847336
53506,31015822
53507,32732914
53508,32891665
53509,9414686
53510,503426290
53511,362906104
53512,340109782
53513,79478241
53514,635378036
53515,1503954735
53516,50148750
53517,33748344
53518,17958947
53519,66923538
53520,12251540
53521,289274799
53522,336180708
53523,366859555
53524,9166366
53525,59307361
53526,90474004
53527,46961132
53528,34592442
53529,77110076
53530,38647199
53531,33378078
53532,78352962
53533,36876413
53534,340054208
53535,350527584
53536,47370100
53537,280727039
53538,30367024
53539,122699544
53540,40277297
53541,124115438
53542,283364940
53543,43065188
53544,8551949
53545,99131277
53546,591952073
53547,126899778
53548,1787633938
53549,410903121
53550,114592557
53551,121025439
53552,739256
53553,251230902
53554,96030329
53555,85034895
53556,132767961
53557,33861500
53558,115147850
53559,77459978
53560,502210357
53561,133497440
53562,267044608
53563,254791601
53564,92451895
53565,134437796
53566,19316202
53567,37891944
53568,266312702
53569,57089132
53570,38655472
53571,33333212
53572,327494088
53573,117035192
53574,2891012
53575,92437657
53576,38651577
53577,57921011
53578,28658039
53579,83982363
53580,88433312
53581,3643543
53582,29112758
53583,9287414
53584,34096662
53585,261175850
53586,132560763
53587,51494394
53588,79612178
53589,63482263
53590,3143547
53591,2992225
53592,1492095
53593,31857419
53594,3519790
53595,45852380
53596,113404649
53597,125732473
53598,61457158
53599,31772784
53600,106211179
53601,17240547
53602,116124045
53603,41443067
53604,83735158
53605,33412870
53606,44419985
53607,49350422
53608,43075740
53609,5673324
53610,119511634
53611,158852
53612,47378005
53613,92601223
53614,73748719
53615,31745153
53616,271197259
53617,133682864
53618,318416859
53619,1365226335
53620,57921011
53621,111785642
53622,33037666
53623,58093169
53624,134285566
53625,9020488
53626,86481042
53627,111785642
53628,111785642
53629,13062069
53630,85946403
53631,92001479
53632,34640850
53633,279061718
53634,43729572
53635,48115795
53636,28447066
53637,261175850
53638,117303232
53639,487784608
53640,16736184
53641,78810212
53642,355522912
53643,102539476
53644,30725474
53645,111087870
53646,274790494
53647,12903360
53648,376711171
53649,382372428
53650,79960422
53651,1579421995
53652,94233786
53653,544420885
53654,547589612
53655,411791937
53656,410725615
53657,1502263983
53658,1828338945
53659,93061756
53660,2116881843
53661,1579570038
53662,1352026808
53663,1546638773
53664,338366930
53665,475670362
53666,340387472
53667,403370841
53668,550236289
53669,70346947
53670,388768584
53671,372195850
53672,475445897
53673,1491163910
53674,1510000427
53675,272054096
53676,353842497
53677,455407523
53678,322875238
53679,307235370
53680,560909495
53681,510341774
53682,307235370
53683,123252708
53684,1469249421
53685,307235370
53686,548868367
53687,636553134
53688,376041029
53689,362569031
53690,532925004
53691,1624304398
53692,495742665
53693,597194475
53694,1376326678
53695,89950924
53696,1462414453
53697,453148847
53698,431357054
53699,507418448
53700,605693048
53701,1560500875
53702,1333350359
53703,414867106
53704,1437269322
53705,59733267
53706,32271229
53707,68296209
53708,57552043
53709,82008702
53710,63372637
53711,61087635
53712,39719036
53713,87929037
53714,59733267
53715,82387820
53716,45800379
53717,308362836
53718,256508458
53719,322575855
53720,19815668
53721,121095521
53722,99151813
53723,47303544
53724,1595234563
53725,258980651
53726,451168082
53727,35195985
53728,44433008
53729,16430894
53730,68220959
53731,103375420
53732,18002714
53733,399571186
53734,34719775
53735,290142724
53736,1332463792
53737,45577387
53738,379752039
53739,38655472
53740,428415849
53741,1335258681
53742,249107589
53743,415066654
53744,3240262627
53745,636750607
53746,65198235
53747,1755584749
53748,432147872
53749,267321468
53750,3862242519
53751,354704701
53752,432147872
53753,562696177
53754,279910901
53755,947337
53756,323413611
53757,367905186
53758,1363407673
53759,46350718
53760,571076708
53761,344290364
53762,309876338
53763,337206195
53764,1407633576
53765,293449622
53766,289780318
53767,440384594
53768,390388029
53769,309221908
53770,337206195
53771,604741968
53772,42587907
53773,71962482
53774,590613389
53775,590613389
53776,534754688
53777,472003918
53778,1755560148
53779,55844639
53780,267578508
53781,137406320
53782,487874577
53783,590613389
53784,1653740346
53785,2070522291
53786,40866304
53787,1810822898
53788,1874042628
53789,1848429629
53790,1795739284
53791,1428078390
53792,369244241
53793,1843364561
53794,1908121765
53795,1364332645
53796,2102835823
53797,1998824930
53798,1999077539
53799,34374354
53800,55513824
53801,98967402
53802,99497076
53803,59805834
53804,92395637
53805,115117465
53806,45192494
53807,62130202
53808,251000367
53809,80233087
53810,40505998
53811,40821903
53812,119359664
53813,20400215
53814,104448337
53815,88486742
53816,51945219
53817,80042379
53818,554675976
53819,72232828
53820,436176717
53821,105045130
53822,105045130
53823,1681731899
